       1	   1	 222	 148	 182	  70	  17	  18	 207	 207	  79	  74
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  75
       1	   1	 223	 149	 182	  70	  18	  18	 208	 207	  79	  75
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  75
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  74
       1	   1	 221	 147	 182	  71	  17	  18	 207	 207	  80	  74
       1	   1	 221	 147	 181	  71	  17	  18	 206	 207	  80	  74
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  74
       1	   1	 221	 147	 181	  71	  17	  18	 206	 207	  79	  73
       1	   1	 221	 147	 182	  71	  17	  19	 206	 207	  80	  73
       1	   1	 221	 146	 181	  72	  17	  18	 206	 207	  80	  72
       1	   1	 221	 146	 181	  72	  17	  19	 206	 206	  80	  72
       1	   1	 221	 146	 181	  72	  17	  18	 206	 207	  79	  72
       1	   1	 221	 146	 181	  71	  17	  19	 206	 207	  80	  73
       1	   1	 221	 147	 181	  71	  17	  18	 207	 207	  80	  73
       1	   1	 221	 146	 181	  72	  17	  19	 206	 206	  80	  72
       1	   1	 221	 147	 181	  71	  17	  18	 206	 207	  80	  72
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  80	  74
       1	   1	 222	 149	 182	  70	  18	  18	 207	 207	  79	  74
       1	   1	 223	 149	 182	  70	  18	  18	 208	 207	  79	  75
       1	   1	 223	 149	 182	  70	  18	  18	 208	 207	  79	  75
       1	   1	 221	 148	 182	  70	  18	  18	 207	 207	  79	  74
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  73
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  73
       1	   1	 221	 147	 182	  70	  18	  19	 207	 207	  80	  73
       1	   1	 221	 147	 181	  71	  17	  18	 207	 207	  79	  73
       1	   1	 221	 147	 182	  71	  18	  18	 207	 207	  80	  73
       1	   1	 222	 148	 182	  71	  17	  18	 207	 207	  80	  73
       1	   1	 221	 147	 182	  71	  18	  19	 207	 207	  80	  72
       1	   1	 222	 148	 182	  71	  18	  18	 207	 207	  80	  73
       1	   1	 221	 147	 182	  71	  18	  19	 207	 207	  80	  73
       1	   1	 222	 148	 181	  71	  17	  18	 207	 207	  80	  73
       1	   1	 222	 148	 182	  71	  18	  18	 207	 207	  80	  73
       1	   1	 222	 148	 181	  71	  18	  18	 207	 207	  80	  73
       1	   1	 221	 146	 181	  71	  18	  19	 206	 206	  80	  71
       1	   1	 220	 146	 181	  72	  17	  19	 206	 207	  80	  71
       1	   1	 220	 146	 181	  72	  17	  19	 206	 206	  80	  71
       1	   1	 220	 146	 181	  72	  17	  19	 206	 207	  79	  71
       1	   1	 220	 146	 181	  72	  18	  19	 206	 206	  80	  71
       1	   1	 221	 147	 181	  72	  17	  19	 206	 206	  80	  71
       1	   1	 220	 146	 181	  72	  17	  19	 206	 206	  80	  71
       1	   1	 221	 147	 181	  72	  17	  18	 206	 206	  80	  71
       1	   1	 221	 147	 181	  71	  18	  19	 207	 206	  80	  72
       1	   1	 222	 148	 181	  71	  18	  18	 207	 207	  80	  73
       1	   1	 222	 149	 182	  70	  18	  18	 208	 207	  79	  74
       1	   1	 222	 149	 181	  71	  18	  18	 208	 207	  79	  73
       1	   1	 221	 148	 182	  71	  18	  18	 207	 207	  79	  73
       1	   1	 221	 148	 182	  70	  18	  18	 207	 207	  80	  73
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  73
       1	   1	 221	 147	 182	  71	  18	  18	 207	 207	  80	  72
       1	   1	 222	 148	 182	  71	  18	  18	 207	 207	  80	  73
       1	   1	 221	 147	 182	  71	  18	  19	 207	 206	  80	  72
       1	   1	 221	 147	 181	  72	  17	  18	 206	 206	  80	  72
       1	   1	 221	 146	 181	  72	  17	  19	 206	 206	  80	  72
       1	   1	 221	 147	 181	  71	  17	  18	 206	 207	  80	  72
       1	   1	 221	 147	 182	  71	  18	  19	 207	 206	  80	  72
       1	   1	 222	 148	 181	  71	  17	  18	 207	 207	  80	  73
       1	   1	 222	 148	 182	  71	  18	  18	 207	 207	  80	  73
       1	   1	 221	 148	 181	  71	  17	  18	 207	 207	  80	  72
       1	   1	 220	 146	 181	  72	  17	  19	 206	 206	  80	  71
       1	   1	 220	 146	 181	  73	  17	  19	 206	 206	  80	  71
       1	   1	 220	 146	 181	  72	  17	  19	 206	 206	  80	  71
       1	   1	 220	 146	 181	  72	  17	  19	 206	 207	  80	  71
       1	   1	 220	 146	 181	  72	  18	  19	 206	 206	  80	  71
       1	   1	 221	 147	 181	  72	  17	  18	 207	 206	  80	  72
       1	   1	 221	 147	 181	  72	  18	  19	 207	 206	  80	  71
       1	   1	 221	 148	 181	  72	  17	  18	 207	 207	  80	  72
       1	   1	 221	 147	 181	  72	  18	  19	 207	 206	  80	  72
       1	   1	 221	 148	 181	  72	  17	  18	 207	 207	  80	  73
       1	   1	 222	 148	 182	  71	  18	  18	 208	 207	  80	  73
       1	   1	 222	 148	 181	  71	  18	  18	 207	 207	  80	  73
       1	   1	 221	 148	 182	  71	  18	  18	 207	 207	  80	  73
       1	   1	 221	 147	 182	  71	  18	  19	 207	 207	  80	  73
       1	   1	 221	 147	 181	  71	  17	  18	 207	 207	  80	  72
       1	   1	 220	 147	 182	  71	  18	  18	 207	 207	  80	  72
       1	   1	 220	 147	 181	  71	  17	  18	 207	 207	  80	  72
       1	   1	 221	 147	 181	  72	  17	  19	 207	 206	  80	  72
       1	   1	 220	 146	 181	  72	  17	  19	 206	 206	  80	  72
       1	   1	 220	 146	 181	  72	  17	  19	 206	 206	  80	  71
       1	   1	 221	 147	 181	  72	  17	  18	 206	 207	  80	  72
       1	   1	 221	 147	 181	  72	  18	  19	 207	 206	  80	  72
       1	   1	 221	 147	 181	  72	  17	  18	 207	 207	  80	  73
       1	   1	 221	 147	 181	  72	  18	  19	 207	 207	  80	  72
       1	   1	 221	 147	 181	  72	  17	  18	 207	 207	  80	  72
       1	   1	 220	 146	 181	  72	  17	  19	 206	 206	  81	  71
       1	   1	 220	 146	 181	  73	  17	  19	 206	 206	  80	  71
       1	   1	 220	 146	 181	  72	  18	  19	 206	 206	  80	  71
       1	   1	 220	 146	 181	  73	  17	  18	 206	 207	  80	  71
       1	   1	 220	 146	 181	  72	  18	  19	 207	 206	  80	  71
       1	   1	 221	 147	 181	  73	  17	  18	 207	 206	  81	  72
       1	   1	 221	 147	 181	  72	  18	  19	 207	 206	  81	  71
       1	   1	 221	 148	 181	  72	  17	  18	 207	 207	  81	  72
       1	   1	 221	 147	 181	  72	  18	  19	 207	 206	  81	  71
       1	   1	 221	 147	 181	  73	  17	  18	 207	 207	  81	  72
       1	   1	 221	 147	 181	  72	  18	  19	 207	 206	  81	  72
       1	   1	 220	 146	 180	  74	  17	  19	 206	 206	  81	  71
       1	   1	 221	 147	 181	  72	  18	  18	 207	 206	  80	  71
       1	   1	 220	 147	 181	  72	  18	  19	 207	 206	  80	  71
       1	   1	 220	 146	 181	  72	  17	  19	 206	 206	  80	  71
       1	   1	 220	 146	 181	  72	  18	  19	 207	 206	  81	  70
       1	   1	 219	 146	 181	  73	  17	  19	 207	 206	  81	  70
       1	   1	 219	 146	 181	  72	  18	  19	 207	 206	  81	  70
       1	   1	 220	 146	 181	  73	  17	  19	 206	 206	  81	  71
       1	   1	 219	 145	 181	  73	  18	  19	 206	 206	  81	  71
       1	   1	 220	 146	 181	  73	  17	  19	 206	 206	  81	  71
       1	   1	 220	 146	 181	  73	  18	  19	 207	 206	  81	  70
       1	   1	 220	 146	 181	  73	  17	  19	 206	 206	  81	  71
       1	   1	 220	 146	 181	  73	  18	  19	 207	 206	  81	  71
       1	   1	 220	 146	 181	  73	  17	  18	 207	 206	  80	  71
       1	   1	 220	 146	 181	  73	  18	  19	 207	 206	  81	  71
       1	   1	 220	 146	 181	  73	  18	  19	 207	 206	  81	  70
       1	   1	 220	 146	 181	  73	  18	  19	 207	 206	  81	  71
       1	   1	 220	 146	 181	  73	  17	  18	 207	 206	  81	  71
       1	   1	 220	 146	 181	  73	  18	  19	 207	 206	  81	  71
       1	   1	 220	 147	 181	  73	  17	  18	 207	 206	  81	  71
       1	   1	 220	 147	 181	  73	  18	  19	 208	 206	  82	  71
       1	   1	 220	 147	 181	  73	  18	  18	 207	 206	  82	  71
       1	   1	 220	 147	 181	  73	  18	  19	 207	 206	  82	  70
       1	   1	 220	 147	 181	  74	  18	  18	 207	 206	  81	  71
       1	   1	 220	 146	 181	  74	  18	  19	 207	 206	  82	  71
       1	   1	 219	 146	 180	  75	  17	  19	 207	 206	  82	  69
       1	   1	 220	 146	 181	  73	  17	  19	 206	 206	  80	  71
       1	   1	 220	 146	 181	  73	  18	  19	 206	 206	  81	  70
       1	   1	 220	 146	 181	  74	  17	  19	 206	 206	  81	  70
       1	   1	 220	 146	 181	  74	  17	  19	 206	 206	  82	  69
       1	   1	 220	 146	 181	  74	  17	  19	 207	 206	  82	  70
       1	   1	 220	 146	 181	  73	  18	  19	 207	 206	  82	  70
       1	   1	 219	 145	 180	  74	  17	  19	 206	 206	  82	  70
       1	   1	 219	 146	 181	  74	  18	  19	 207	 206	  82	  69
       1	   1	 220	 146	 181	  74	  17	  19	 207	 206	  82	  70
       1	   1	 220	 146	 181	  74	  18	  19	 207	 206	  82	  70
       1	   1	 220	 146	 181	  74	  17	  19	 207	 206	  81	  71
       1	   1	 220	 146	 181	  73	  18	  19	 207	 206	  81	  72
       1	   1	 220	 146	 181	  73	  18	  19	 207	 206	  81	  72
       1	   1	 220	 146	 181	  73	  18	  19	 207	 206	  81	  71
       1	   1	 220	 147	 181	  74	  17	  19	 207	 206	  82	  71
       1	   1	 220	 146	 181	  74	  18	  19	 207	 206	  82	  71
       1	   1	 220	 146	 181	  74	  17	  18	 207	 206	  82	  71
       1	   1	 219	 146	 181	  74	  18	  19	 207	 206	  82	  71
       1	   1	 220	 146	 181	  74	  17	  18	 207	 206	  82	  71
       1	   1	 220	 147	 181	  74	  18	  19	 208	 206	  82	  71
       1	   1	 220	 147	 181	  74	  18	  18	 208	 207	  82	  72
       1	   1	 220	 147	 181	  74	  18	  19	 208	 206	  82	  71
       1	   1	 220	 146	 181	  74	  17	  18	 207	 206	  82	  71
       1	   1	 219	 146	 181	  75	  18	  19	 207	 206	  83	  70
       1	   1	 219	 146	 180	  76	  17	  19	 207	 206	  83	  70
       1	   1	 220	 147	 181	  72	  17	  19	 207	 206	  81	  71
       1	   1	 220	 146	 181	  73	  18	  19	 207	 206	  81	  69
       1	   1	 220	 146	 181	  74	  17	  19	 207	 206	  82	  69
       1	   1	 220	 146	 181	  74	  18	  19	 207	 206	  82	  69
       1	   1	 220	 147	 181	  74	  17	  19	 207	 206	  82	  69
       1	   1	 220	 147	 181	  74	  18	  19	 207	 205	  83	  69
       1	   1	 219	 146	 180	  75	  17	  19	 207	 206	  82	  69
       1	   1	 219	 146	 181	  74	  18	  19	 207	 206	  82	  69
       1	   1	 220	 147	 181	  74	  18	  19	 207	 206	  82	  69
       1	   1	 220	 146	 181	  74	  18	  19	 207	 206	  82	  70
       1	   1	 220	 146	 181	  74	  17	  19	 207	 206	  81	  70
       1	   1	 220	 147	 181	  73	  18	  19	 207	 206	  81	  71
       1	   1	 220	 146	 181	  74	  17	  19	 207	 206	  81	  71
       1	   1	 220	 146	 181	  73	  18	  19	 207	 206	  81	  71
       1	   1	 220	 146	 181	  74	  17	  19	 207	 206	  81	  70
       1	   1	 219	 146	 181	  74	  18	  19	 207	 206	  82	  70
       1	   1	 219	 146	 180	  74	  17	  18	 207	 206	  81	  71
       1	   1	 219	 146	 181	  74	  18	  19	 207	 206	  82	  70
       1	   1	 220	 146	 181	  74	  17	  18	 207	 206	  81	  71
       1	   1	 220	 146	 181	  73	  18	  19	 207	 206	  81	  71
       1	   1	 220	 147	 181	  73	  18	  18	 208	 206	  81	  72
       1	   1	 220	 146	 181	  73	  18	  19	 207	 206	  82	  70
       1	   1	 220	 146	 181	  74	  17	  19	 207	 206	  81	  71
       1	   1	 219	 145	 181	  75	  17	  19	 207	 206	  82	  70
       1	   1	 219	 145	 180	  75	  17	  19	 207	 206	  82	  70
       1	   1	 220	 147	 181	  73	  17	  19	 207	 206	  81	  71
       1	   1	 220	 147	 181	  73	  18	  19	 207	 206	  82	  70
       1	   1	 220	 147	 181	  74	  17	  19	 207	 206	  82	  70
       1	   1	 219	 146	 181	  74	  18	  19	 207	 206	  82	  68
       1	   1	 220	 147	 180	  74	  17	  19	 207	 206	  82	  69
       1	   1	 220	 146	 181	  74	  17	  19	 207	 206	  82	  69
       1	   1	 219	 146	 180	  75	  17	  19	 206	 206	  82	  69
       1	   1	 220	 146	 181	  74	  17	  19	 207	 206	  81	  69
       1	   1	 220	 147	 181	  73	  17	  19	 207	 206	  81	  70
       1	   1	 220	 147	 181	  73	  18	  19	 207	 206	  81	  71
       1	   1	 220	 146	 181	  73	  17	  19	 206	 206	  81	  70
       1	   1	 220	 146	 181	  73	  18	  19	 206	 206	  81	  71
       1	   1	 220	 146	 181	  73	  17	  18	 206	 206	  80	  71
       1	   1	 220	 146	 181	  72	  18	  19	 206	 206	  80	  71
       1	   1	 220	 146	 181	  73	  17	  19	 206	 206	  80	  71
       1	   1	 220	 146	 181	  73	  18	  19	 206	 206	  81	  70
       1	   1	 220	 146	 181	  73	  17	  18	 206	 206	  81	  71
       1	   1	 219	 145	 181	  73	  17	  19	 206	 206	  81	  70
       1	   1	 220	 146	 181	  73	  17	  19	 206	 206	  81	  70
       1	   1	 220	 146	 181	  73	  17	  19	 206	 206	  81	  70
       1	   1	 220	 146	 181	  73	  17	  19	 206	 206	  81	  71
       1	   1	 220	 146	 181	  73	  18	  19	 207	 206	  81	  71
       1	   1	 220	 146	 181	  73	  17	  18	 207	 206	  81	  71
       1	   1	 221	 147	 181	  72	  18	  19	 207	 206	  81	  71
       1	   1	 221	 148	 181	  72	  18	  18	 207	 207	  80	  72
       1	   1	 220	 147	 181	  73	  17	  19	 207	 206	  81	  70
       1	   1	 220	 146	 181	  73	  18	  19	 207	 206	  82	  70
       1	   1	 220	 147	 181	  73	  17	  19	 207	 206	  81	  70
       1	   1	 219	 146	 181	  73	  18	  19	 207	 206	  82	  69
       1	   1	 220	 146	 181	  74	  17	  19	 206	 206	  81	  69
       1	   1	 220	 147	 181	  73	  18	  19	 207	 206	  81	  70
       1	   1	 221	 148	 181	  72	  18	  18	 207	 206	  81	  71
       1	   1	 221	 148	 181	  72	  18	  19	 208	 206	  80	  72
       1	   1	 222	 149	 181	  71	  18	  18	 208	 207	  80	  73
       1	   1	 221	 148	 182	  71	  18	  19	 207	 207	  80	  72
       1	   1	 220	 146	 181	  73	  17	  19	 206	 206	  81	  71
       1	   1	 221	 147	 181	  72	  18	  19	 207	 206	  80	  71
       1	   1	 221	 147	 181	  72	  17	  18	 206	 207	  80	  71
       1	   1	 221	 146	 181	  72	  18	  19	 206	 206	  80	  71
       1	   1	 221	 146	 181	  72	  17	  19	 206	 207	  80	  71
       1	   1	 220	 146	 181	  72	  18	  19	 206	 206	  80	  71
       1	   1	 220	 146	 181	  72	  17	  19	 206	 207	  80	  71
       1	   1	 220	 145	 181	  72	  17	  19	 206	 206	  80	  71
       1	   1	 220	 146	 181	  72	  17	  19	 206	 206	  80	  71
       1	   1	 221	 146	 181	  72	  18	  19	 206	 206	  80	  71
       1	   1	 221	 147	 181	  72	  17	  19	 207	 206	  80	  71
       1	   1	 221	 147	 181	  72	  18	  19	 207	 206	  80	  71
       1	   1	 221	 147	 181	  72	  17	  18	 207	 207	  80	  72
       1	   1	 220	 146	 181	  72	  18	  19	 207	 206	  80	  72
       1	   1	 221	 148	 181	  72	  17	  18	 207	 207	  80	  72
       1	   1	 220	 147	 181	  72	  17	  19	 207	 206	  81	  71
       1	   1	 220	 147	 181	  72	  18	  19	 207	 206	  81	  70
       1	   1	 221	 148	 181	  72	  18	  19	 207	 206	  80	  71
       1	   1	 221	 148	 181	  72	  18	  19	 207	 206	  81	  71
       1	   1	 220	 146	 181	  73	  17	  19	 206	 206	  81	  70
       1	   1	 221	 147	 181	  72	  18	  19	 207	 206	  81	  70
       1	   1	 222	 149	 181	  71	  18	  18	 207	 207	  80	  72
       1	   1	 222	 149	 182	  71	  18	  19	 208	 207	  80	  72
       1	   1	 223	 149	 181	  71	  18	  18	 208	 207	  79	  73
       1	   1	 222	 148	 182	  71	  18	  18	 207	 207	  80	  72
       1	   1	 222	 148	 181	  71	  18	  18	 207	 207	  80	  72
       1	   1	 222	 149	 182	  71	  18	  18	 208	 207	  80	  73
       1	   1	 222	 148	 181	  72	  18	  18	 207	 207	  80	  72
       1	   1	 221	 147	 181	  71	  18	  19	 206	 207	  80	  71
       1	   1	 221	 147	 181	  72	  17	  18	 206	 207	  80	  72
       1	   1	 221	 147	 181	  72	  18	  19	 206	 206	  80	  71
       1	   1	 221	 146	 181	  72	  17	  18	 206	 207	  80	  71
       1	   1	 221	 146	 181	  71	  18	  19	 206	 206	  80	  71
       1	   1	 221	 147	 181	  71	  17	  18	 206	 207	  80	  72
       1	   1	 221	 147	 182	  71	  18	  19	 207	 207	  80	  71
       1	   1	 221	 147	 181	  72	  17	  18	 207	 207	  80	  72
       1	   1	 221	 148	 182	  71	  18	  19	 207	 207	  80	  71
       1	   1	 222	 148	 181	  71	  18	  18	 207	 207	  80	  72
       1	   1	 221	 147	 181	  72	  18	  19	 206	 206	  80	  71
       1	   1	 221	 148	 181	  71	  18	  18	 207	 207	  80	  72
       1	   1	 221	 147	 181	  72	  17	  19	 207	 206	  80	  71
       1	   1	 221	 147	 181	  72	  18	  19	 207	 206	  81	  71
       1	   1	 221	 147	 181	  72	  17	  18	 207	 206	  80	  71
       1	   1	 221	 147	 181	  72	  18	  19	 207	 206	  81	  71
       1	   1	 221	 147	 181	  72	  17	  19	 207	 206	  80	  71
       1	   1	 220	 146	 181	  72	  18	  19	 206	 206	  80	  71
       1	   1	 221	 147	 181	  72	  17	  18	 206	 206	  80	  71
       1	   1	 222	 148	 182	  71	  18	  19	 207	 207	  80	  72
       1	   1	 222	 148	 181	  71	  18	  18	 207	 207	  79	  72
       1	   1	 223	 149	 182	  70	  18	  18	 208	 207	  79	  73
       1	   1	 222	 149	 181	  71	  18	  18	 207	 207	  79	  73
       1	   1	 222	 149	 182	  70	  18	  18	 208	 207	  79	  73
       1	   1	 222	 148	 181	  71	  18	  18	 207	 207	  79	  73
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  80	  72
       1	   1	 222	 149	 182	  70	  18	  18	 207	 207	  79	  74
       1	   1	 222	 148	 182	  71	  18	  18	 207	 207	  80	  73
       1	   1	 222	 148	 181	  71	  18	  18	 207	 207	  79	  72
       1	   1	 222	 148	 182	  70	  18	  19	 207	 207	  79	  73
       1	   1	 222	 147	 181	  71	  17	  18	 207	 207	  79	  73
       1	   1	 221	 146	 181	  72	  17	  19	 206	 206	  80	  72
       1	   1	 221	 146	 181	  72	  17	  18	 206	 206	  80	  72
       1	   1	 221	 146	 181	  72	  17	  19	 206	 206	  81	  71
       1	   1	 221	 147	 181	  72	  17	  18	 206	 207	  80	  72
       1	   1	 221	 147	 182	  71	  18	  19	 207	 207	  80	  73
       1	   1	 222	 148	 181	  71	  18	  18	 207	 207	  79	  73
       1	   1	 222	 148	 181	  71	  18	  18	 207	 207	  80	  73
       1	   1	 221	 147	 181	  71	  18	  19	 207	 206	  80	  71
       1	   1	 221	 147	 181	  72	  17	  19	 206	 206	  80	  71
       1	   1	 221	 147	 181	  72	  18	  19	 207	 206	  80	  71
       1	   1	 221	 147	 181	  72	  17	  18	 207	 207	  80	  72
       1	   1	 220	 147	 182	  71	  18	  19	 207	 206	  80	  72
       1	   1	 222	 148	 181	  71	  18	  18	 207	 207	  79	  72
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  73
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  72
       1	   1	 222	 149	 182	  70	  18	  18	 208	 207	  79	  73
       1	   1	 222	 148	 181	  71	  18	  18	 207	 207	  79	  72
       1	   1	 221	 147	 181	  71	  18	  19	 207	 207	  80	  72
       1	   1	 222	 148	 181	  71	  18	  18	 207	 207	  79	  73
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  72
       1	   1	 222	 148	 181	  71	  18	  18	 207	 207	  79	  73
       1	   1	 222	 147	 182	  71	  18	  19	 207	 207	  80	  72
       1	   1	 222	 147	 181	  71	  18	  18	 207	 207	  79	  73
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  73
       1	   1	 222	 148	 181	  71	  18	  18	 207	 207	  79	  73
       1	   1	 221	 147	 181	  71	  17	  19	 206	 206	  80	  71
       1	   1	 221	 146	 181	  72	  17	  18	 206	 206	  80	  71
       1	   1	 220	 146	 181	  72	  17	  19	 206	 206	  80	  71
       1	   1	 221	 147	 181	  72	  17	  18	 206	 206	  80	  72
       1	   1	 222	 147	 182	  70	  18	  18	 207	 207	  79	  73
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  73
       1	   1	 222	 149	 182	  70	  18	  18	 207	 207	  79	  74
       1	   1	 222	 148	 182	  71	  18	  18	 207	 207	  80	  73
       1	   1	 222	 148	 181	  71	  18	  18	 207	 207	  79	  73
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  80	  73
       1	   1	 222	 148	 181	  71	  18	  18	 207	 207	  79	  73
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  73
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  74
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  73
       1	   1	 223	 150	 182	  69	  18	  18	 208	 208	  79	  74
       1	   1	 223	 149	 182	  69	  18	  18	 208	 207	  79	  74
       1	   1	 222	 148	 181	  70	  18	  18	 207	 207	  79	  73
       1	   1	 222	 148	 182	  71	  18	  18	 207	 207	  79	  72
       1	   1	 222	 148	 181	  71	  18	  18	 207	 207	  79	  73
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  73
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  73
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  73
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  78	  73
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  73
       1	   1	 223	 149	 182	  70	  18	  18	 207	 207	  79	  74
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  73
       1	   1	 221	 147	 181	  71	  17	  18	 206	 207	  80	  72
       1	   1	 220	 146	 181	  71	  17	  19	 206	 206	  80	  72
       1	   1	 221	 146	 181	  72	  17	  18	 206	 207	  80	  72
       1	   1	 222	 148	 182	  70	  18	  18	 207	 207	  79	  74
       1	   1	 223	 149	 182	  70	  18	  18	 207	 208	  78	  75
       2	   2	 179	 193	 182	  61	  20	  17	 212	 208	  76	  72
       2	   2	 180	 190	 182	  64	  20	  17	 212	 209	  75	  77
       2	   2	 179	 185	 179	  62	  20	  17	 211	 209	  76	  73
       2	   2	 179	 185	 178	  63	  20	  16	 210	 209	  76	  77
       2	   2	 179	 186	 179	  62	  20	  16	 210	 209	  76	  74
       2	   2	 180	 186	 179	  62	  20	  16	 210	 209	  76	  76
       2	   2	 181	 186	 180	  62	  20	  17	 211	 209	  76	  73
       2	   2	 180	 184	 177	  60	  20	  16	 211	 209	  76	  75
       2	   2	 178	 181	 175	  58	  21	  16	 210	 210	  76	  73
       2	   2	 178	 180	 174	  58	  20	  16	 210	 210	  76	  74
       2	   2	 181	 184	 178	  60	  20	  17	 212	 209	  77	  72
       2	   2	 180	 183	 176	  61	  20	  16	 211	 209	  76	  76
       2	   2	 180	 187	 178	  60	  20	  17	 212	 209	  77	  72
